SetID,ParticleID,StripeID,StripeSubID,Seconds,Fluo,StripeCenter,AP,x,y
7,136,7,0,2411.1,1.2972e+05,0.74412,0.74747,43,198
7,136,7,0,2421.2,95626,0.74412,0.74668,45,197
7,136,7,0,2431.4,80140,0.74412,0.74701,44,194
7,136,7,0,2441.6,98565,0.74412,0.74626,46,195
7,136,7,0,2451.8,70133,0.74412,0.74626,46,195
7,136,7,0,2462,51800,0.74412,0.74589,47,196
7,136,7,0,2472.2,60756,0.74412,0.74591,47,197
7,136,7,0,2492.6,49394,0.74412,0.74585,47,194
7,136,7,0,2533.3,48033,0.74412,0.7451,49,195
7,136,7,0,2543.5,53797,0.74412,0.74478,50,198
7,136,7,0,2553.7,63210,0.74412,0.7451,49,195
7,136,7,0,2563.8,90108,0.74412,0.74474,50,196
7,136,7,0,2584.1,1.2653e+05,0.74412,0.74393,52,194
7,136,7,0,2594.3,1.2302e+05,0.74412,0.74472,50,195
7,136,7,0,2604.5,99107,0.74412,0.74468,50,193
7,136,7,0,2614.6,97914,0.74412,0.74545,48,193
7,136,7,0,2624.8,1.1158e+05,0.74412,0.74508,49,194
7,136,7,0,2635,1.1765e+05,0.74412,0.7447,50,194
7,136,7,0,2645.2,1.3894e+05,0.74412,0.74428,51,192
7,136,7,0,2655.4,1.3496e+05,0.74412,0.74468,50,193
7,136,7,0,2665.5,81741,0.74412,0.74543,48,192
7,136,7,0,2675.7,1.3122e+05,0.74412,0.7458,47,191
7,136,7,0,2685.9,1.4066e+05,0.74412,0.74468,50,193
7,136,7,0,2696.1,87657,0.74412,0.74428,51,192
7,136,7,0,2706.3,59807,0.74412,0.74428,51,192
7,136,7,0,2716.5,79257,0.74412,0.74503,49,191
7,136,7,0,2726.7,65250,0.74412,0.74499,49,189
7,136,7,0,2736.9,66713,0.74412,0.74426,51,191
7,136,7,0,2757.2,92441,0.74412,0.74347,53,190
7,136,7,0,2777.1,67484,0.74412,0.74431,51,194
7,136,7,0,2787.8,82110,0.74412,0.74382,52,188
7,136,7,0,2798.1,62275,0.74412,0.74418,51,187
7,136,7,0,2808.3,91586,0.74412,0.74261,55,185
7,136,7,0,2818.4,86412,0.74412,0.74264,55,187
7,136,7,0,2828.7,1.3528e+05,0.74412,0.74226,56,187
7,136,7,0,2838.9,1.2844e+05,0.74412,0.74307,54,189
7,136,7,0,2849,1.2766e+05,0.74412,0.74307,54,189
7,136,7,0,2859.3,97740,0.74412,0.74312,54,192
7,136,7,0,2869.4,1.6563e+05,0.74412,0.74385,52,190
7,136,7,0,2879.6,1.0878e+05,0.74412,0.74384,52,189
7,136,7,0,2889.7,1.819e+05,0.74412,0.74351,53,192
7,136,7,0,2899.9,1.6717e+05,0.74412,0.74308,54,190
7,136,7,0,2910.1,1.7202e+05,0.74412,0.74307,54,189
7,136,7,0,2920.3,1.0492e+05,0.74412,0.74268,55,189
7,136,7,0,2930.5,1.6692e+05,0.74412,0.74305,54,188
7,136,7,0,2940.7,1.5102e+05,0.74412,0.74226,56,187
7,136,7,0,2950.9,1.2998e+05,0.74412,0.74151,58,188
7,136,7,0,2961,83031,0.74412,0.74116,59,190
7,136,7,0,2971.2,1.241e+05,0.74412,0.74039,61,190
7,136,7,0,2981.4,1.087e+05,0.74412,0.74039,61,190
7,136,7,0,2991.6,81519,0.74412,0.73964,63,191
7,136,7,0,3001.8,85009,0.74412,0.73964,63,191
7,137,6,0,2034.1,34265,0.67654,0.67219,234,104
7,137,6,0,2044.8,62527,0.67654,0.67217,234,103
7,137,6,0,2055,71780,0.67654,0.67215,234,102
7,137,6,0,2065.2,77449,0.67654,0.67371,230,103
7,137,6,0,2075.4,79880,0.67654,0.67367,230,101
7,137,6,0,2085.6,89651,0.67654,0.67373,230,104
7,137,6,0,2095.8,75187,0.67654,0.67411,229,104
7,137,6,0,2106,65322,0.67654,0.67373,230,104
7,137,6,0,2116.1,58889,0.67654,0.67334,231,104
7,137,6,0,2126.3,57382,0.67654,0.67415,229,106
7,137,6,0,2136.5,40109,0.67654,0.67411,229,104
7,137,6,0,2239.2,42512,0.67654,0.67442,228,100
7,137,6,0,2259.7,43401,0.67654,0.67367,230,101
7,137,6,0,2280.1,43271,0.67654,0.67286,232,99
7,137,6,0,2341.3,60750,0.67654,0.67361,230,98
7,137,6,0,2351.4,49777,0.67654,0.67323,231,98
7,137,6,0,2380.1,80742,0.67654,0.67363,230,99
7,137,6,0,2390.8,67196,0.67654,0.67365,230,100
7,137,6,0,2411.1,66814,0.67654,0.67365,230,100
7,137,6,0,2421.2,66432,0.67654,0.67477,227,98
7,137,6,0,2431.4,85362,0.67654,0.67479,227,99
7,137,6,0,2441.6,75320,0.67654,0.67519,226,100
7,137,6,0,2472.2,62964,0.67654,0.67515,226,98
7,137,6,0,2492.6,50854,0.67654,0.67477,227,98
7,137,6,0,2655.4,39225,0.67654,0.67084,237,94
7,137,6,0,2665.5,84737,0.67654,0.67046,238,94
7,137,6,0,2675.7,84405,0.67654,0.67042,238,92
7,137,6,0,2685.9,72876,0.67654,0.6708,237,92
7,137,6,0,2696.1,1.0135e+05,0.67654,0.67082,237,93
7,137,6,0,2706.3,86246,0.67654,0.67051,238,97
7,137,6,0,2716.5,1.1556e+05,0.67654,0.67123,236,94
7,137,6,0,2726.7,1.3291e+05,0.67654,0.67044,238,93
7,137,6,0,2736.9,89237,0.67654,0.66963,240,91
7,137,6,0,2747.1,1.1902e+05,0.67654,0.67005,239,93
7,137,6,0,2757.2,1.3075e+05,0.67654,0.66963,240,91
7,137,6,0,2777.1,1.0572e+05,0.67654,0.66965,240,92
7,137,6,0,2787.8,1.4719e+05,0.67654,0.66967,240,93
7,137,6,0,2798.1,78425,0.67654,0.6693,241,94
7,137,6,0,2808.3,1.3086e+05,0.67654,0.66928,241,93
7,137,6,0,2818.4,1.2039e+05,0.67654,0.66926,241,92
7,137,6,0,2828.7,1.4271e+05,0.67654,0.66811,244,92
7,137,6,0,2838.9,93740,0.67654,0.66851,243,93
7,137,6,0,2849,1.5293e+05,0.67654,0.66892,242,94
7,137,6,0,2859.3,1.6057e+05,0.67654,0.66776,245,94
7,137,6,0,2869.4,1.1222e+05,0.67654,0.66778,245,95
7,137,6,0,2879.6,1.1558e+05,0.67654,0.6678,245,96
7,137,6,0,2889.7,1.0657e+05,0.67654,0.6678,245,96
7,137,6,0,2899.9,1.1552e+05,0.67654,0.66738,246,94
7,137,6,0,2910.1,1.1832e+05,0.67654,0.66738,246,94
7,137,6,0,2920.3,1.273e+05,0.67654,0.6674,246,95
7,137,6,0,2930.5,1.1893e+05,0.67654,0.66736,246,93
7,137,6,0,2940.7,1.0448e+05,0.67654,0.66622,249,94
7,137,6,0,2961,1.4667e+05,0.67654,0.66617,249,91
7,137,6,0,2971.2,1.2638e+05,0.67654,0.66586,250,95
7,137,6,0,2981.4,1.3872e+05,0.67654,0.66513,252,97
7,137,6,0,2991.6,1.6831e+05,0.67654,0.66549,251,96
7,137,6,0,3001.8,1.8677e+05,0.67654,0.66509,252,95
7,138,7,0,2034.1,84277,0.74412,0.75665,10,12
7,138,7,0,2044.8,97346,0.74412,0.75701,9,11
7,138,7,0,2055,86232,0.74412,0.75703,9,12
7,138,7,0,2065.2,89481,0.74412,0.75701,9,11
7,138,7,0,2249.4,31652,0.74412,0.75546,13,10
7,138,7,0,2269.9,73166,0.74412,0.75511,14,12
7,138,7,0,2280.1,58683,0.74412,0.75509,14,11
7,138,7,0,2320.8,47003,0.74412,0.7559,12,13
7,138,7,0,2331,54121,0.74412,0.75551,13,13
7,138,7,0,2341.3,72122,0.74412,0.75548,13,11
7,138,7,0,2351.4,66989,0.74412,0.75509,14,11
7,138,7,0,2380.1,1.1106e+05,0.74412,0.75469,15,10
7,138,7,0,2421.2,63148,0.74412,0.75505,14,9
7,138,7,0,2451.8,68961,0.74412,0.75428,16,9
7,138,7,0,2462,84785,0.74412,0.75351,18,9
7,138,7,0,2472.2,54188,0.74412,0.75392,17,10
7,138,7,0,2584.1,72344,0.74412,0.75122,24,10
7,138,7,0,2594.3,1.0281e+05,0.74412,0.75163,23,11
7,138,7,0,2604.5,1.0333e+05,0.74412,0.75122,24,10
7,138,7,0,2614.6,67657,0.74412,0.75128,24,13
7,138,7,0,2624.8,73817,0.74412,0.75199,22,10
7,138,7,0,2635,59679,0.74412,0.75086,25,11
7,138,7,0,2645.2,73518,0.74412,0.75047,26,11
7,138,7,0,2665.5,67634,0.74412,0.75045,26,10
7,138,7,0,2675.7,80989,0.74412,0.75009,27,11
7,139,7,0,2044.8,76567,0.74412,0.7593,10,152
7,139,7,0,2085.6,1.1214e+05,0.74412,0.75889,11,151
7,139,7,0,2095.8,1.3495e+05,0.74412,0.75928,10,151
7,139,7,0,2106,96050,0.74412,0.7593,10,152
7,139,7,0,2146.8,74623,0.74412,0.75811,13,150
7,139,7,0,2167.1,82704,0.74412,0.76006,9,172
7,139,7,0,2177.3,60663,0.74412,0.75966,10,171
7,139,7,0,2208.2,56004,0.74412,0.76002,9,170
7,139,7,0,2269.9,59273,0.74412,0.75918,11,166
7,139,7,0,2290.3,42611,0.74412,0.75845,13,168
7,139,7,0,2310.6,79955,0.74412,0.75841,13,166
7,139,7,0,2320.8,99088,0.74412,0.75872,12,162
7,139,7,0,2331,1.3114e+05,0.74412,0.75912,11,163
7,139,7,0,2341.3,1.5976e+05,0.74412,0.7591,11,162
7,139,7,0,2351.4,1.5765e+05,0.74412,0.75876,12,164
7,139,7,0,2380.1,1.4949e+05,0.74412,0.7583,13,160
7,139,7,0,2390.8,2.0116e+05,0.74412,0.75831,13,161
7,139,7,0,2400.9,1.8315e+05,0.74412,0.75985,9,161
7,139,7,0,2421.2,1.7778e+05,0.74412,0.75943,10,159
7,139,7,0,2431.4,1.5859e+05,0.74412,0.75791,14,160
7,139,7,0,2441.6,1.2808e+05,0.74412,0.75789,14,159
7,139,7,0,2451.8,1.7485e+05,0.74412,0.75791,14,160
7,139,7,0,2462,1.3749e+05,0.74412,0.75789,14,159
7,139,7,0,2472.2,1.5493e+05,0.74412,0.7571,16,158
7,139,7,0,2482.4,1.4284e+05,0.74412,0.75789,14,159
7,139,7,0,2492.6,1.2843e+05,0.74412,0.75906,11,160
7,139,7,0,2502.8,1.249e+05,0.74412,0.75868,12,160
7,139,7,0,2512.9,1.5962e+05,0.74412,0.75949,10,162
7,139,7,0,2523.1,1.6883e+05,0.74412,0.75831,13,161
7,139,7,0,2533.3,1.5321e+05,0.74412,0.75831,13,161
7,139,7,0,2543.5,1.1677e+05,0.74412,0.75868,12,160
7,139,7,0,2553.7,1.7603e+05,0.74412,0.75797,14,163
7,139,7,0,2563.8,1.373e+05,0.74412,0.75797,14,163
7,139,7,0,2573.9,1.55e+05,0.74412,0.75793,14,161
7,139,7,0,2584.1,1.7762e+05,0.74412,0.75793,14,161
7,139,7,0,2594.3,1.206e+05,0.74412,0.75716,16,161
7,139,7,0,2604.5,1.1636e+05,0.74412,0.75716,16,161
7,139,7,0,2614.6,84193,0.74412,0.75677,17,161
7,139,7,0,2624.8,1.1262e+05,0.74412,0.75637,18,160
7,139,7,0,2635,73673,0.74412,0.75707,16,156
7,139,7,0,2645.2,55152,0.74412,0.75633,18,158
7,139,7,0,2655.4,32560,0.74412,0.75666,17,155
7,139,7,0,2665.5,68463,0.74412,0.75626,18,154
7,139,7,0,2685.9,1.1915e+05,0.74412,0.75554,20,157
7,139,7,0,2696.1,67462,0.74412,0.7551,21,154
7,139,7,0,2706.3,73636,0.74412,0.75591,19,156
7,139,7,0,2716.5,93672,0.74412,0.7551,21,154
7,139,7,0,2736.9,79597,0.74412,0.75507,21,152
7,139,7,0,2747.1,94651,0.74412,0.75472,22,154
7,139,7,0,2757.2,94210,0.74412,0.75507,21,152
7,139,7,0,2777.1,95882,0.74412,0.75324,26,157
7,139,7,0,2787.8,1.2679e+05,0.74412,0.7532,26,155
7,139,7,0,2798.1,1.0721e+05,0.74412,0.75318,26,154
7,139,7,0,2808.3,99014,0.74412,0.7532,26,155
7,139,7,0,2818.4,85906,0.74412,0.75322,26,156
7,139,7,0,2838.9,76223,0.74412,0.75199,29,152
7,139,7,0,2849,60641,0.74412,0.75089,32,155
7,139,7,0,2859.3,62019,0.74412,0.75278,27,153
7,139,7,0,2869.4,47012,0.74412,0.7516,30,152
7,140,6,0,2065.2,55883,0.67654,0.66893,246,176
7,140,6,0,2075.4,26467,0.67654,0.6693,245,175
7,140,6,0,2085.6,35572,0.67654,0.6693,245,175
7,140,6,0,2095.8,47385,0.67654,0.66928,245,174
7,140,6,0,2106,54775,0.67654,0.66891,246,175
7,140,6,0,2116.1,63286,0.67654,0.66884,246,171
7,140,6,0,2146.8,50485,0.67654,0.66805,248,170
7,140,6,0,2380.1,33542,0.67654,0.6683,247,163
7,140,6,0,2400.9,38689,0.67654,0.66828,247,162
7,140,6,0,2411.1,72078,0.67654,0.6683,247,163
7,140,6,0,2421.2,67164,0.67654,0.6679,248,162
7,140,6,0,2431.4,51874,0.67654,0.66828,247,162
7,140,6,0,2441.6,48043,0.67654,0.66784,248,159
7,140,6,0,2451.8,90557,0.67654,0.66705,250,158
7,140,6,0,2482.4,50840,0.67654,0.66865,246,161
7,140,6,0,2523.1,35092,0.67654,0.66822,247,159
7,140,6,0,2533.3,46065,0.67654,0.66861,246,159
7,140,6,0,2543.5,58290,0.67654,0.66896,245,157
7,140,6,0,2553.7,58628,0.67654,0.66857,246,157
7,140,6,0,2563.8,66945,0.67654,0.66784,248,159
7,140,6,0,2573.9,67303,0.67654,0.66782,248,158
7,140,6,0,2594.3,54634,0.67654,0.66699,250,155
7,140,6,0,2604.5,50287,0.67654,0.66701,250,156
7,140,6,0,2614.6,58060,0.67654,0.66699,250,155
7,140,6,0,2624.8,52920,0.67654,0.66732,249,152
7,140,6,0,2635,46582,0.67654,0.6685,246,153
7,140,6,0,2645.2,34891,0.67654,0.66813,247,154
7,140,6,0,2736.9,59636,0.67654,0.66767,248,150
7,140,6,0,2747.1,50080,0.67654,0.66769,248,151
7,140,6,0,2757.2,67027,0.67654,0.66773,248,153
7,140,6,0,2777.1,91670,0.67654,0.66807,247,151
7,140,6,0,2787.8,71071,0.67654,0.66725,249,148
7,140,6,0,2798.1,91609,0.67654,0.66648,251,148
7,140,6,0,2808.3,1.033e+05,0.67654,0.6669,250,150
7,140,6,0,2818.4,71312,0.67654,0.66653,251,151
7,140,6,0,2828.7,72873,0.67654,0.66692,250,151
7,140,6,0,2838.9,1.1285e+05,0.67654,0.6669,250,150
7,140,6,0,2849,1.3559e+05,0.67654,0.6665,251,149
7,140,6,0,2859.3,1.2082e+05,0.67654,0.66726,249,149
7,140,6,0,2869.4,62864,0.67654,0.66646,251,147
7,140,6,0,2879.6,1.462e+05,0.67654,0.66574,253,150
7,140,6,0,2889.7,97524,0.67654,0.66613,252,150
7,140,6,0,2899.9,1.151e+05,0.67654,0.6658,253,153
7,140,6,0,2910.1,1.2466e+05,0.67654,0.66617,252,152
7,140,6,0,2920.3,94001,0.67654,0.66465,256,153
7,140,6,0,2930.5,1.1423e+05,0.67654,0.66501,255,152
7,140,6,0,2940.7,1.1144e+05,0.67654,0.66499,255,151
7,140,6,0,2950.9,1.0145e+05,0.67654,0.66457,256,149
7,140,6,0,2961,1.0059e+05,0.67654,0.66459,256,150
7,140,6,0,2971.2,81331,0.67654,0.66305,260,150
7,140,6,0,2981.4,96310,0.67654,0.66305,260,150
7,140,6,0,2991.6,1.183e+05,0.67654,0.66265,261,149
7,140,6,0,3001.8,74140,0.67654,0.66153,264,151
7,141,5,0,2085.6,36958,0.61701,0.60559,410,164
7,141,5,0,2696.1,54144,0.61701,0.60796,403,147
7,141,5,0,2706.3,73719,0.61701,0.60869,401,145
7,141,5,0,2716.5,52558,0.61701,0.60873,401,147
7,141,5,0,2726.7,71765,0.61701,0.60796,403,147
7,141,5,0,2747.1,1.1379e+05,0.61701,0.60791,403,144
7,141,5,0,2757.2,88478,0.61701,0.60866,401,143
7,141,5,0,2777.1,1.04e+05,0.61701,0.60827,402,143
7,141,5,0,2787.8,95314,0.61701,0.60902,400,142
7,141,5,0,2798.1,69297,0.61701,0.60746,404,141
7,141,5,0,2808.3,92670,0.61701,0.6082,402,139
7,141,5,0,2818.4,79848,0.61701,0.60781,403,139
7,141,5,0,2828.7,75231,0.61701,0.60777,403,137
7,141,5,0,2838.9,74713,0.61701,0.60775,403,136
7,141,5,0,2849,75561,0.61701,0.60739,404,137
7,141,5,0,2869.4,74632,0.61701,0.60621,407,136
7,141,5,0,2879.6,61494,0.61701,0.60662,406,137
7,141,5,0,2889.7,73773,0.61701,0.60664,406,138
7,141,5,0,2899.9,72034,0.61701,0.60585,408,137
7,141,5,0,2910.1,73942,0.61701,0.6062,407,135
7,141,5,0,2920.3,1.0446e+05,0.61701,0.60579,408,134
7,141,5,0,2930.5,92713,0.61701,0.60577,408,133
7,141,5,0,2940.7,88090,0.61701,0.60579,408,134
7,141,5,0,2950.9,1.5001e+05,0.61701,0.60541,409,134
7,141,5,0,2961,1.1183e+05,0.61701,0.60473,411,139
7,141,5,0,2971.2,1.3567e+05,0.61701,0.6036,414,140
7,141,5,0,2981.4,1.4907e+05,0.61701,0.60396,413,139
7,141,5,0,2991.6,1.2488e+05,0.61701,0.60431,412,137
7,141,5,0,3001.8,93594,0.61701,0.60358,414,139
7,142,7,0,2095.8,1.284e+05,0.74412,0.75758,12,102
7,142,7,0,2106,1.3456e+05,0.74412,0.75756,12,101
7,142,7,0,2116.1,1.3202e+05,0.74412,0.75718,13,101
7,142,7,0,2126.3,1.6994e+05,0.74412,0.75716,13,100
7,142,7,0,2136.5,1.5986e+05,0.74412,0.75674,14,98
7,142,7,0,2146.8,1.4348e+05,0.74412,0.75631,15,96
7,142,7,0,2157,2.0705e+05,0.74412,0.7563,15,95
7,142,7,0,2167.1,1.661e+05,0.74412,0.75593,16,96
7,142,7,0,2177.3,1.4274e+05,0.74412,0.75551,17,94
7,142,7,0,2187.5,1.4436e+05,0.74412,0.75435,20,94
7,142,7,0,2218.8,1.3332e+05,0.74412,0.75399,21,95
7,142,7,0,2229,90788,0.74412,0.75435,20,94
7,142,7,0,2239.2,1.2402e+05,0.74412,0.75397,21,94
7,142,7,0,2249.4,1.3313e+05,0.74412,0.75356,22,93
7,142,7,0,2259.7,1.2244e+05,0.74412,0.7532,23,94
7,142,7,0,2269.9,98907,0.74412,0.7547,19,92
7,142,7,0,2280.1,1.1949e+05,0.74412,0.75397,21,94
7,142,7,0,2290.3,96812,0.74412,0.75508,18,92
7,142,7,0,2300.5,1.0874e+05,0.74412,0.75591,16,95
7,142,7,0,2310.6,1.0756e+05,0.74412,0.75512,18,94
7,142,7,0,2320.8,92687,0.74412,0.75435,20,94
7,142,7,0,2331,1.1276e+05,0.74412,0.75549,17,93
7,142,7,0,2341.3,77095,0.74412,0.75589,16,94
7,142,7,0,2351.4,1.044e+05,0.74412,0.75587,16,93
7,142,7,0,2380.1,71157,0.74412,0.75701,13,92
7,142,7,0,2390.8,1.0136e+05,0.74412,0.75622,15,91
7,142,7,0,2400.9,99778,0.74412,0.75624,15,92
7,142,7,0,2411.1,89234,0.74412,0.75622,15,91
7,142,7,0,2421.2,88981,0.74412,0.75582,16,90
7,142,7,0,2431.4,1.4306e+05,0.74412,0.75622,15,91
7,142,7,0,2441.6,1.1558e+05,0.74412,0.75549,17,93
7,142,7,0,2451.8,1.0834e+05,0.74412,0.75549,17,93
7,142,7,0,2462,71351,0.74412,0.75582,16,90
7,142,7,0,2472.2,1.0423e+05,0.74412,0.75582,16,90
7,142,7,0,2482.4,84462,0.74412,0.75505,18,90
7,142,7,0,2492.6,90370,0.74412,0.75426,20,89
7,142,7,0,2502.8,84283,0.74412,0.75422,20,87
7,142,7,0,2512.9,1.2917e+05,0.74412,0.75539,17,88
7,142,7,0,2523.1,1.0941e+05,0.74412,0.75501,18,88
7,142,7,0,2533.3,98320,0.74412,0.75422,20,87
7,142,7,0,2543.5,76437,0.74412,0.75385,21,88
7,142,7,0,2553.7,61802,0.74412,0.75345,22,87
7,142,7,0,2563.8,65753,0.74412,0.75345,22,87
7,142,7,0,2573.9,64527,0.74412,0.75305,23,86
7,142,7,0,2584.1,29266,0.74412,0.75268,24,87
7,142,7,0,2624.8,32679,0.74412,0.75264,24,85
7,142,7,0,2635,49061,0.74412,0.75308,23,88
7,142,7,0,2645.2,36866,0.74412,0.7527,24,88
7,142,7,0,2655.4,62179,0.74412,0.75002,31,89
7,142,7,0,2665.5,56448,0.74412,0.75079,29,89
7,142,7,0,2675.7,59952,0.74412,0.75191,26,87
7,142,7,0,2685.9,70664,0.74412,0.75108,28,84
7,142,7,0,2696.1,76273,0.74412,0.75108,28,84
7,142,7,0,2706.3,1.0095e+05,0.74412,0.75141,27,81
7,142,7,0,2716.5,95959,0.74412,0.74991,31,83
7,142,7,0,2726.7,73203,0.74412,0.74987,31,81
7,142,7,0,2736.9,83483,0.74412,0.74987,31,81
7,142,7,0,2747.1,69498,0.74412,0.75028,30,82
7,142,7,0,2757.2,97208,0.74412,0.75024,30,80
7,142,7,0,2777.1,1.0152e+05,0.74412,0.74912,33,82
7,142,7,0,2787.8,1.3379e+05,0.74412,0.74907,33,79
7,142,7,0,2798.1,95265,0.74412,0.74945,32,79
7,142,7,0,2808.3,1.3194e+05,0.74412,0.74868,34,79
7,142,7,0,2818.4,80663,0.74412,0.7483,35,79
7,142,7,0,2828.7,84762,0.74412,0.74908,33,80
7,142,7,0,2838.9,94163,0.74412,0.74868,34,79
7,142,7,0,2849,1.0342e+05,0.74412,0.74908,33,80
7,142,7,0,2859.3,1.2805e+05,0.74412,0.74905,33,78
7,142,7,0,2869.4,93302,0.74412,0.74945,32,79
7,142,7,0,2879.6,92246,0.74412,0.7498,31,77
7,142,7,0,2889.7,80845,0.74412,0.74947,32,80
7,142,7,0,2899.9,89351,0.74412,0.7491,33,81
7,142,7,0,2910.1,1.0919e+05,0.74412,0.74753,37,79
7,142,7,0,2920.3,84575,0.74412,0.74799,36,83
7,142,7,0,2940.7,72091,0.74412,0.74872,34,81
7,142,7,0,2950.9,70039,0.74412,0.74714,38,79
7,142,7,0,2971.2,60969,0.74412,0.74674,39,78
7,146,6,0,2146.8,78428,0.67654,0.67911,223,246
7,146,6,0,2157,59893,0.67654,0.67836,225,247
7,146,6,0,2167.1,58164,0.67654,0.67757,227,246
7,146,6,0,2187.5,89893,0.67654,0.67905,223,243
7,146,6,0,2208.2,86492,0.67654,0.67907,223,244
7,146,6,0,2218.8,1.1229e+05,0.67654,0.67907,223,244
7,146,6,0,2229,1.1025e+05,0.67654,0.6798,221,242
7,146,6,0,2239.2,1.0468e+05,0.67654,0.67905,223,243
7,146,6,0,2249.4,79135,0.67654,0.67945,222,244
7,146,6,0,2259.7,96869,0.67654,0.67863,224,241
7,146,6,0,2269.9,1.0794e+05,0.67654,0.67863,224,241
7,146,6,0,2280.1,1.105e+05,0.67654,0.67859,224,239
7,146,6,0,2300.5,67399,0.67654,0.67815,225,236
7,146,6,0,2310.6,84755,0.67654,0.67855,224,237
7,146,6,0,2320.8,67086,0.67654,0.67817,225,237
7,146,6,0,2331,59901,0.67654,0.67824,225,241
7,146,6,0,2341.3,84664,0.67654,0.67861,224,240
7,146,6,0,2351.4,40716,0.67654,0.67784,226,240
7,146,6,0,2380.1,50081,0.67654,0.67934,222,238
7,146,6,0,2390.8,59390,0.67654,0.67894,223,237
7,146,6,0,2400.9,65390,0.67654,0.67855,224,237
7,146,6,0,2411.1,33954,0.67654,0.67884,223,232
7,146,6,0,2421.2,52731,0.67654,0.67894,223,237
7,146,6,0,2431.4,69198,0.67654,0.67894,223,237
7,146,6,0,2441.6,72914,0.67654,0.6782,225,239
7,146,6,0,2451.8,73074,0.67654,0.6774,227,237
7,146,6,0,2462,67859,0.67654,0.67855,224,237
7,146,6,0,2472.2,60416,0.67654,0.67857,224,238
7,146,6,0,2482.4,78368,0.67654,0.67622,230,236
7,146,6,0,2492.6,65872,0.67654,0.67701,228,237
7,146,6,0,2502.8,74439,0.67654,0.67701,228,237
7,146,6,0,2512.9,66801,0.67654,0.67661,229,236
7,146,6,0,2523.1,80036,0.67654,0.67774,226,235
7,146,6,0,2543.5,82255,0.67654,0.67697,228,235
7,146,6,0,2553.7,1.0564e+05,0.67654,0.67696,228,234
7,146,6,0,2563.8,47831,0.67654,0.67701,228,237
7,146,6,0,2573.9,80809,0.67654,0.67697,228,235
7,146,6,0,2584.1,82829,0.67654,0.67655,229,233
7,146,6,0,2594.3,75706,0.67654,0.67615,230,232
7,146,6,0,2614.6,66132,0.67654,0.67651,229,231
7,146,6,0,2624.8,72282,0.67654,0.6769,228,231
7,146,6,0,2635,77723,0.67654,0.67732,227,233
7,146,6,0,2645.2,57278,0.67654,0.67576,231,232
7,146,6,0,2655.4,91814,0.67654,0.67578,231,233
7,146,6,0,2665.5,57126,0.67654,0.6758,231,234
7,146,6,0,2675.7,82431,0.67654,0.67694,228,233
7,146,6,0,2685.9,83416,0.67654,0.67771,226,233
7,146,6,0,2696.1,85597,0.67654,0.67734,227,234
7,146,6,0,2706.3,1.2954e+05,0.67654,0.6769,228,231
7,146,6,0,2716.5,79914,0.67654,0.6769,228,231
7,146,6,0,2726.7,1.0521e+05,0.67654,0.67649,229,230
7,146,6,0,2736.9,95976,0.67654,0.67651,229,231
7,146,6,0,2747.1,99570,0.67654,0.67653,229,232
7,146,6,0,2757.2,1.088e+05,0.67654,0.67617,230,233
7,146,6,0,2777.1,77335,0.67654,0.67584,231,236
7,146,6,0,2787.8,1.0983e+05,0.67654,0.67617,230,233
7,146,6,0,2798.1,1.3382e+05,0.67654,0.67615,230,232
7,146,6,0,2808.3,1.2635e+05,0.67654,0.67457,234,230
7,146,6,0,2818.4,74171,0.67654,0.6754,232,233
7,146,6,0,2828.7,98008,0.67654,0.67501,233,233
7,146,6,0,2838.9,1.1193e+05,0.67654,0.67538,232,232
7,146,6,0,2849,95463,0.67654,0.67538,232,232
7,146,6,0,2859.3,81584,0.67654,0.67619,230,234
7,146,6,0,2869.4,82533,0.67654,0.67622,230,236
7,146,6,0,2879.6,73136,0.67654,0.67545,232,236
7,146,6,0,2889.7,64144,0.67654,0.6754,232,233
7,146,6,0,2899.9,68222,0.67654,0.67613,230,231
7,146,6,0,2910.1,76773,0.67654,0.67615,230,232
7,146,6,0,2920.3,52508,0.67654,0.67576,231,232
7,146,6,0,2930.5,67185,0.67654,0.67538,232,232
7,146,6,0,2940.7,55656,0.67654,0.67499,233,232
7,146,6,0,2950.9,60983,0.67654,0.67424,235,233
7,146,6,0,2961,62945,0.67654,0.67388,236,234
7,146,6,0,2971.2,57418,0.67654,0.67468,234,236
7,146,6,0,2981.4,80542,0.67654,0.67547,232,237
7,146,6,0,3001.8,64989,0.67654,0.67467,234,235
7,151,7,0,2239.2,1.2099e+05,0.74412,0.75252,32,241
7,151,7,0,2249.4,84099,0.74412,0.75288,31,240
7,151,7,0,2259.7,1.1216e+05,0.74412,0.75252,32,241
7,151,7,0,2269.9,1.018e+05,0.74412,0.75252,32,241
7,151,7,0,2280.1,1.3477e+05,0.74412,0.75292,31,242
7,151,7,0,2290.3,94028,0.74412,0.75292,31,242
7,151,7,0,2300.5,1.553e+05,0.74412,0.7525,32,240
7,151,7,0,2310.6,95652,0.74412,0.75213,33,241
7,151,7,0,2320.8,1.2578e+05,0.74412,0.75327,30,240
7,151,7,0,2331,1.4765e+05,0.74412,0.75327,30,240
7,151,7,0,2341.3,1.0533e+05,0.74412,0.75207,33,238
7,151,7,0,2351.4,1.2148e+05,0.74412,0.75244,32,237
7,151,7,0,2380.1,1.2516e+05,0.74412,0.75246,32,238
