SetID,ParticleID,StripeID,StripeSubID,Seconds,Fluo,Fluo_Fit_Viterbi,Promoter_State_Viterbi,Stripe_Center,AP,x,y
13,113,1,0,1392,0,1169.4,1,32.868,33.561,101.78,199.95
13,113,1,0,1412,0,1169.4,1,32.868,33.542,101.28,199.59
13,113,1,0,1432,0,1169.4,1,32.868,33.524,100.77,199.24
13,113,1,0,1452,0,1169.4,1,32.868,33.506,100.26,198.89
13,113,1,0,1472,0,1169.4,1,32.868,33.488,99.759,198.53
13,113,1,0,1492,23413,13140,2,32.868,33.47,99.253,198.18
13,113,1,0,1512,62957,44946,2,32.868,33.394,97.126,196.13
13,113,1,0,1532,1.0821e+05,78808,2,32.868,33.326,95.297,196.2
13,113,1,0,1552,1.2227e+05,1.1267e+05,2,32.868,33.327,95.287,195.14
13,113,1,0,1572,1.3591e+05,1.4653e+05,2,32.868,33.229,92.65,195.65
13,113,1,0,1592,1.6378e+05,1.6842e+05,1,32.868,33.189,91.64,198
13,113,1,0,1612,1.7878e+05,1.8245e+05,2,32.868,33.189,91.745,200.74
13,113,1,0,1632,1.6845e+05,1.6842e+05,1,32.868,33.165,91.142,201.71
13,113,1,0,1652,1.249e+05,1.3662e+05,1,32.868,33.059,88.325,202.68
13,113,1,0,1672,1.1157e+05,1.0275e+05,1,32.868,32.973,86.082,204.92
13,113,1,0,1692,89211,80863,2,32.868,32.881,83.596,205
13,113,1,0,1712,54977,66837,1,32.868,32.765,80.433,205
13,113,1,0,1732,54682,68892,1,32.868,32.805,81.418,202.05
13,113,1,0,1752,54652,35031,1,32.868,32.834,82.247,203
13,113,1,0,1772,48544,35031,1,32.868,32.831,82.12,201.83
13,113,1,0,1792,43558,35031,1,32.868,32.79,80.94,200.25
13,113,1,0,1812,23817,35031,1,32.868,32.746,79.69,198.91
13,113,1,0,1832,0,1169.4,1,32.868,32.69,78.164,198.48
13,113,1,0,1852,0,1169.4,1,32.868,32.634,76.639,198.04
13,113,1,0,1872,0,13140,2,32.868,32.579,75.113,197.6
13,113,1,0,1892,9031.9,32976,1,32.868,32.523,73.587,197.17
13,113,1,0,1912,53442,35031,1,32.868,32.478,72.36,197
13,113,1,0,1932,55761,47002,2,32.868,32.529,73.761,197.48
13,113,1,0,1952,1.0365e+05,78808,2,32.868,32.474,72.381,199.79
13,113,1,0,1972,99894,1.007e+05,1,32.868,32.38,69.845,200
13,113,1,0,1992,76740,1.0275e+05,1,32.868,32.401,70.357,198.88
13,113,1,0,2012,40512,68892,1,32.868,32.519,73.543,198.54
13,113,1,0,2032,93015,68892,1,32.868,32.571,74.953,199.05
13,113,1,0,2052,59337,68892,1,32.868,32.499,73.014,199.01
13,113,1,0,2072,57375,35031,1,32.868,32.57,74.975,199.99
13,113,1,0,2092,2511.7,1169.4,1,32.868,32.516,73.384,196.92
13,113,1,0,2112,0,1169.4,1,32.868,32.546,74.191,196.74
13,113,1,0,2132,0,1169.4,1,32.868,32.576,74.998,196.57
13,113,1,0,2152,0,1169.4,1,32.868,32.606,75.804,196.4
13,113,1,0,2172,0,1169.4,1,32.868,32.636,76.611,196.23
13,113,1,0,2192,0,1169.4,1,32.868,32.666,77.418,196.05
13,113,1,0,2212,0,1169.4,1,32.868,32.696,78.225,195.88
13,113,1,0,2232,0,1169.4,1,32.868,32.726,79.031,195.71
13,113,1,0,2252,0,1169.4,1,32.868,32.756,79.838,195.53
13,113,1,0,2272,0,1169.4,1,32.868,32.786,80.645,195.36
13,113,1,0,2292,0,1169.4,1,32.868,32.816,81.452,195.19
13,113,1,0,2312,0,1169.4,1,32.868,32.846,82.259,195.02
13,113,1,0,2332,0,1169.4,1,32.868,32.876,83.065,194.84
13,113,1,0,2352,0,1169.4,1,32.868,32.906,83.872,194.67
13,113,1,0,2372,0,1169.4,1,32.868,32.936,84.679,194.5
13,113,1,0,2392,0,13140,2,32.868,32.966,85.486,194.32
13,113,1,0,2412,0,32976,1,32.868,32.996,86.292,194.15
13,113,1,0,2432,43484,35031,1,32.868,33.023,87,194
13,113,1,0,2452,71032,35031,1,32.868,33.023,87,194
13,113,1,0,2472,56189,35031,1,32.868,33.041,87.484,194
13,113,1,0,2492,50510,35031,1,32.868,33.07,88.27,194
13,113,1,0,2512,39010,35031,1,32.868,33.099,89.054,194.01
13,113,1,0,2532,0,1169.4,1,32.868,33.127,89.825,194.15
13,113,1,0,2552,0,1169.4,1,32.868,33.155,90.596,194.29
13,113,1,0,2572,0,1169.4,1,32.868,33.184,91.367,194.43
13,113,1,0,2592,0,1169.4,1,32.868,33.212,92.138,194.57
13,113,1,0,2612,0,1169.4,1,32.868,33.24,92.909,194.71
13,113,1,0,2632,0,1169.4,1,32.868,33.268,93.681,194.85
13,113,1,0,2652,0,1169.4,1,32.868,33.297,94.452,194.99
13,113,1,0,2672,0,1169.4,1,32.868,33.325,95.223,195.13
13,113,1,0,2692,0,1169.4,1,32.868,33.353,95.994,195.27
13,113,1,0,2712,0,1169.4,1,32.868,33.382,96.765,195.41
13,113,1,0,2732,0,1169.4,1,32.868,33.41,97.536,195.55
13,113,1,0,2752,0,1169.4,1,32.868,33.438,98.307,195.69
13,113,1,0,2772,0,13140,2,32.868,33.466,99.078,195.83
13,113,1,0,2792,35469,44946,2,32.868,33.495,99.849,195.97
13,113,1,0,2812,55377,66837,1,32.868,33.531,100.79,195.21
13,113,1,0,2832,54222,68892,1,32.868,33.618,103.06,192.42
13,113,1,0,2852,51563,68892,1,32.868,33.673,104.5,191.01
13,113,1,0,2872,56706,68892,1,32.868,33.682,104.73,191.27
13,116,1,1,492.34,0,12036,2,32.868,36.315,174,139
13,116,1,1,512.34,32294,44017,2,32.868,36.315,174,139
13,116,1,1,532.34,64588,66094,1,32.868,36.315,174,139
13,116,1,1,552.34,79630,80306,2,32.868,36.245,172.16,140.38
13,116,1,1,572.34,1.13e+05,1.123e+05,2,32.868,36.134,169.2,142
13,116,1,1,592.34,1.5897e+05,1.4634e+05,2,32.868,36.063,167.26,141.26
13,116,1,1,612.34,2.0505e+05,1.8039e+05,2,32.868,35.993,165.29,139
13,116,1,1,632.34,2.0595e+05,1.8039e+05,2,32.868,35.994,165.33,140
13,116,1,1,652.34,1.9691e+05,1.8039e+05,2,32.868,35.962,164.37,137.37
13,116,1,1,672.34,1.8614e+05,2.0228e+05,1,32.868,35.933,163.6,137.4
13,116,1,1,692.34,1.5777e+05,1.7048e+05,1,32.868,35.876,162,136
13,116,1,1,712.34,1.5551e+05,1.3662e+05,1,32.868,35.857,161.47,135.53
13,116,1,1,732.34,1.3749e+05,1.1472e+05,2,32.868,35.839,160.97,135
13,116,1,1,752.34,92040,1.1267e+05,2,32.868,35.786,159.56,136
13,116,1,1,772.34,1.1886e+05,1.1267e+05,2,32.868,35.724,158,139
13,116,1,1,792.34,1.1844e+05,1.1267e+05,2,32.868,35.676,156.7,138.94
13,116,1,1,812.34,1.3153e+05,1.4653e+05,2,32.868,35.628,155.32,137
13,116,1,1,832.34,1.61e+05,1.8039e+05,2,32.868,35.637,155.54,136.46
13,116,1,1,852.34,2.2158e+05,2.1425e+05,2,32.868,35.669,156.38,135.62
13,116,1,1,872.34,2.0969e+05,2.0228e+05,1,32.868,35.687,156.8,133.8
13,116,1,1,892.34,1.7087e+05,1.8245e+05,2,32.868,35.661,156,131.45
13,116,1,1,912.34,1.4194e+05,1.8039e+05,2,32.868,35.656,155.89,132
13,116,1,1,932.34,1.9502e+05,1.8039e+05,2,32.868,35.549,153,132.07
13,116,1,1,952.34,2.5045e+05,1.8039e+05,2,32.868,35.549,152.96,131.07
13,116,1,1,972.34,1.7635e+05,1.8039e+05,2,32.868,35.53,152.47,131.6
13,116,1,1,992.34,1.7564e+05,1.6842e+05,1,32.868,35.52,152.22,132.35
13,116,1,1,1012.3,1.5859e+05,1.8245e+05,2,32.868,35.515,152,130.27
13,116,1,1,1032.3,1.9242e+05,1.8039e+05,2,32.868,35.416,149.31,129.69
13,116,1,1,1052.3,1.7947e+05,1.8039e+05,2,32.868,35.454,150.35,130
13,116,1,1,1072.3,1.6782e+05,1.6842e+05,1,32.868,35.481,151,127.76
13,116,1,1,1092.3,1.4876e+05,1.3662e+05,1,32.868,35.464,150.59,129.41
13,116,1,1,1112.3,92265,1.0275e+05,1,32.868,35.482,151,127.45
13,116,1,1,1132.3,82293,1.0275e+05,1,32.868,35.366,147.97,130.03
13,116,1,1,1152.3,78423,80863,2,32.868,35.383,148.48,131.52
13,116,1,1,1172.3,1.0441e+05,78808,2,32.868,35.387,148.56,130.44
13,116,1,1,1192.3,60684,66837,1,32.868,35.366,148,131
13,116,1,1,1212.3,88599,68892,1,32.868,35.338,147.24,131
13,116,1,1,1232.3,60518,68892,1,32.868,35.278,145.65,131.69
13,116,1,1,1252.3,62832,68892,1,32.868,35.266,145.31,131.38
13,116,1,1,1272.3,68942,68892,1,32.868,35.256,145,130.46
13,116,1,1,1292.3,47964,35031,1,32.868,35.168,142.51,127.76
13,116,1,1,1312.3,37103,1169.4,1,32.868,35.113,141,126.92
13,116,1,1,1332.3,39007,1169.4,1,32.868,35.114,140.99,125.99
13,116,1,1,1352.3,0,1169.4,1,32.868,35.11,140.88,125.84
13,116,1,1,1372.3,0,1169.4,1,32.868,35.106,140.77,125.7
13,116,1,1,1392.3,0,1169.4,1,32.868,35.102,140.65,125.55
13,116,1,1,1412.3,0,1169.4,1,32.868,35.098,140.54,125.41
13,116,1,1,1432.3,0,1169.4,1,32.868,35.094,140.42,125.26
13,116,1,1,1452.3,0,1169.4,1,32.868,35.09,140.31,125.11
13,116,1,1,1472.3,0,1169.4,1,32.868,35.086,140.2,124.97
13,116,1,1,1492.3,0,1169.4,1,32.868,35.082,140.08,124.82
13,116,1,1,1512.3,0,1169.4,1,32.868,35.078,139.97,124.67
13,116,1,1,1532.3,0,1169.4,1,32.868,35.074,139.86,124.53
13,116,1,1,1552.3,0,1169.4,1,32.868,35.07,139.74,124.38
13,116,1,1,1572.3,0,1169.4,1,32.868,35.066,139.63,124.24
13,116,1,1,1592.3,0,1169.4,1,32.868,35.062,139.51,124.09
13,116,1,1,1612.3,0,1169.4,1,32.868,35.058,139.4,123.94
13,116,1,1,1632.3,0,1169.4,1,32.868,35.054,139.29,123.8
13,116,1,1,1652.3,0,1169.4,1,32.868,35.05,139.17,123.65
13,116,1,1,1672.3,0,1169.4,1,32.868,35.046,139.06,123.5
13,116,1,1,1692.3,0,1169.4,1,32.868,35.042,138.94,123.36
13,116,1,1,1712.3,0,1169.4,1,32.868,35.038,138.83,123.21
13,116,1,1,1732.3,0,1169.4,1,32.868,35.034,138.72,123.07
13,116,1,1,1752.3,0,1169.4,1,32.868,35.03,138.6,122.92
13,116,1,1,1772.3,0,1169.4,1,32.868,35.026,138.49,122.77
13,116,1,1,1792.3,0,1169.4,1,32.868,35.022,138.38,122.63
13,116,1,1,1812.3,0,1169.4,1,32.868,35.018,138.26,122.48
13,116,1,1,1832.3,0,1169.4,1,32.868,35.014,138.15,122.33
13,116,1,1,1852.3,0,1169.4,1,32.868,35.01,138.03,122.19
13,116,1,1,1872.3,0,1169.4,1,32.868,35.006,137.92,122.04
13,116,1,1,1892.3,0,1169.4,1,32.868,35.002,137.81,121.89
13,116,1,1,1912.3,0,1169.4,1,32.868,34.998,137.69,121.75
13,116,1,1,1932.3,0,1169.4,1,32.868,34.994,137.58,121.6
13,116,1,1,1952.3,0,1169.4,1,32.868,34.99,137.47,121.46
13,116,1,1,1972.3,0,1169.4,1,32.868,34.986,137.35,121.31
13,116,1,1,1992.3,0,1169.4,1,32.868,34.982,137.24,121.16
13,116,1,1,2012.3,0,1169.4,1,32.868,34.978,137.12,121.02
13,116,1,1,2032.3,0,1169.4,1,32.868,34.974,137.01,120.87
13,116,1,1,2052.3,0,1169.4,1,32.868,34.97,136.9,120.72
13,116,1,1,2072.3,0,1169.4,1,32.868,34.966,136.78,120.58
13,116,1,1,2092.3,0,1169.4,1,32.868,34.962,136.67,120.43
13,116,1,1,2112.3,0,1169.4,1,32.868,34.958,136.56,120.29
13,116,1,1,2132.3,0,1169.4,1,32.868,34.954,136.44,120.14
13,116,1,1,2152.3,0,1169.4,1,32.868,34.95,136.33,119.99
13,116,1,1,2172.3,0,1169.4,1,32.868,34.946,136.21,119.85
13,116,1,1,2192.3,0,1169.4,1,32.868,34.942,136.1,119.7
13,116,1,1,2212.3,0,1169.4,1,32.868,34.938,135.99,119.55
13,116,1,1,2232.3,0,1169.4,1,32.868,34.934,135.87,119.41
13,116,1,1,2252.3,0,1169.4,1,32.868,34.93,135.76,119.26
13,116,1,1,2272.3,0,1169.4,1,32.868,34.926,135.65,119.12
13,116,1,1,2292.3,0,1169.4,1,32.868,34.922,135.53,118.97
13,116,1,1,2312.3,0,1169.4,1,32.868,34.918,135.42,118.82
13,116,1,1,2332.3,0,1169.4,1,32.868,34.914,135.3,118.68
13,116,1,1,2352.3,0,1169.4,1,32.868,34.91,135.19,118.53
13,116,1,1,2372.3,0,1169.4,1,32.868,34.906,135.08,118.38
13,116,1,1,2392.3,0,1169.4,1,32.868,34.902,134.96,118.24
13,116,1,1,2412.3,0,1169.4,1,32.868,34.898,134.85,118.09
13,116,1,1,2432.3,0,1169.4,1,32.868,34.894,134.74,117.95
13,116,1,1,2452.3,0,1169.4,1,32.868,34.89,134.62,117.8
13,116,1,1,2472.3,0,1169.4,1,32.868,34.886,134.51,117.65
13,116,1,1,2492.3,0,1169.4,1,32.868,34.882,134.39,117.51
13,116,1,1,2512.3,0,1169.4,1,32.868,34.878,134.28,117.36
13,116,1,1,2532.3,0,1169.4,1,32.868,34.875,134.17,117.21
13,116,1,1,2552.3,5600.7,13140,2,32.868,34.871,134.05,117.07
13,116,1,1,2572.3,55191,44946,2,32.868,34.87,134,116.11
13,116,1,1,2592.3,67437,66837,1,32.868,34.944,136,115.99
13,116,1,1,2612.3,72522,68892,1,32.868,34.945,136,115.01
13,116,1,1,2632.3,74614,68892,1,32.868,34.997,137.3,112.39
13,116,1,1,2652.3,60839,68892,1,32.868,35.127,140.77,111
13,118,1,0,502.5,0,12036,2,32.868,33.036,87,185
13,118,1,0,522.5,17227,32047,1,32.868,33.036,87,185
13,118,1,0,542.5,34454,46258,2,32.868,33.036,87,185
13,118,1,0,562.5,77791,78250,2,32.868,32.899,83.268,184.07
13,118,1,0,582.5,1.1866e+05,1.0033e+05,1,32.868,32.79,80.232,182
13,118,1,0,602.5,1.1233e+05,1.1454e+05,2,32.868,32.794,80.26,180
13,118,1,0,622.5,1.3441e+05,1.4653e+05,2,32.868,32.716,78.175,180.59
13,118,1,0,642.5,1.1967e+05,1.3456e+05,1,32.868,32.637,76,179.33
13,118,1,0,662.5,1.1506e+05,1.3662e+05,1,32.868,32.549,73.627,179.63
13,118,1,0,682.5,1.0144e+05,1.0275e+05,1,32.868,32.626,75.596,176.4
13,118,1,0,702.5,65161,68892,1,32.868,32.55,73.593,178
13,118,1,0,722.5,84110,80863,2,32.868,32.41,69.826,178.52
13,118,1,0,742.5,84117,78808,2,32.868,32.383,69.174,180.48
13,118,1,0,762.5,45684,66837,1,32.868,32.381,69.154,182
13,118,1,0,782.5,76788,68892,1,32.868,32.341,68.078,181.77
13,118,1,0,802.5,65277,68892,1,32.868,32.357,68.469,180.59
13,118,1,0,822.5,53766,68892,1,32.868,32.373,68.861,179.42
13,118,1,0,842.5,79401,80863,2,32.868,32.279,66.266,178.47
13,118,1,0,862.5,71369,78808,2,32.868,32.334,67.768,178.77
13,118,1,0,882.5,85741,78808,2,32.868,32.253,65.575,178.38
13,118,1,0,902.5,81677,1.007e+05,1,32.868,32.269,66,178.29
13,118,1,0,922.5,1.0691e+05,1.0275e+05,1,32.868,32.311,67.107,177.79
13,118,1,0,942.5,1.3855e+05,1.1472e+05,2,32.868,32.237,65,175
13,118,1,0,962.5,1.2474e+05,1.4653e+05,2,32.868,32.239,65.052,174.98
13,118,1,0,982.5,1.4327e+05,1.3456e+05,1,32.868,32.342,67.799,174.07
13,118,1,0,1002.5,1.1046e+05,1.0275e+05,1,32.868,32.189,63.692,174.77
13,118,1,0,1022.5,92529,68892,1,32.868,32.249,65.27,173.27
13,118,1,0,1042.5,83914,68892,1,32.868,32.229,64.689,172.62
13,118,1,0,1062.5,59122,68892,1,32.868,32.324,67.304,173.35
13,118,1,0,1082.5,14672,35031,1,32.868,32.375,68.689,174
13,118,1,0,1102.5,0,1169.4,1,32.868,32.338,67.707,174
13,118,1,0,1122.5,0,13140,2,32.868,32.302,66.725,174
13,118,1,0,1142.5,24131,44946,2,32.868,32.266,65.744,174
13,118,1,0,1162.5,99484,66837,1,32.868,32.221,64.523,173.52
13,118,1,0,1182.5,1.0144e+05,80863,2,32.868,32.198,63.887,173.56
13,118,1,0,1202.5,1.0618e+05,1.1267e+05,2,32.868,32.262,65.588,172.41
13,118,1,0,1222.5,1.3807e+05,1.3456e+05,1,32.868,32.24,65,173
13,118,1,0,1242.5,1.4256e+05,1.4859e+05,2,32.868,32.191,63.657,172.66
13,118,1,0,1262.5,1.722e+05,1.4653e+05,2,32.868,32.13,62,172
13,118,1,0,1282.5,1.4567e+05,1.4653e+05,2,32.868,32.172,63.133,172.13
13,118,1,0,1302.5,1.9757e+05,1.6842e+05,1,32.868,32.168,63.055,172.76
13,118,1,0,1322.5,1.6056e+05,1.4859e+05,2,32.868,31.965,57.48,170.84
13,118,1,0,1342.5,1.4058e+05,1.4653e+05,2,32.868,31.975,57.759,171
13,118,1,0,1362.5,1.88e+05,1.8039e+05,2,32.868,31.915,56.081,170
13,118,1,0,1382.5,1.7654e+05,1.8039e+05,2,32.868,31.801,53,169.95
13,118,1,0,1402.5,1.6148e+05,1.8039e+05,2,32.868,31.731,51.03,168.02
13,118,1,0,1422.5,1.8839e+05,1.8039e+05,2,32.868,31.731,51.045,168.02
13,118,1,0,1442.5,1.9943e+05,2.0228e+05,1,32.868,31.728,51,169
13,118,1,0,1462.5,1.7307e+05,1.8245e+05,2,32.868,31.762,51.917,168.92
13,118,1,0,1482.5,1.8159e+05,1.8039e+05,2,32.868,31.732,51.116,169.12
13,118,1,0,1502.5,1.9646e+05,1.8039e+05,2,32.868,31.726,50.902,168.1
13,118,1,0,1522.5,1.8288e+05,1.8039e+05,2,32.868,31.547,46.091,169.03
13,118,1,0,1542.5,1.6485e+05,1.6842e+05,1,32.868,31.765,51.928,167.29
13,118,1,0,1562.5,1.004e+05,1.3662e+05,1,32.868,31.693,50,168.11
13,118,1,0,1582.5,1.6091e+05,1.3662e+05,1,32.868,31.727,51,170.14
13,118,1,0,1602.5,1.4644e+05,1.1472e+05,2,32.868,31.574,46.814,168.81
13,118,1,0,1622.5,99021,1.1267e+05,2,32.868,31.556,46.442,171.78
13,118,1,0,1642.5,90902,1.1267e+05,2,32.868,31.473,44.255,173.26
13,118,1,0,1662.5,1.3736e+05,1.1267e+05,2,32.868,31.43,43.116,174
13,118,1,0,1682.5,1.3429e+05,1.4653e+05,2,32.868,31.338,40.669,175.34
13,118,1,0,1702.5,1.9481e+05,1.8039e+05,2,32.868,31.253,38.364,175.27
13,118,1,0,1722.5,2.0677e+05,2.1425e+05,2,32.868,31.144,35.403,175
13,118,1,0,1742.5,2.1933e+05,2.1425e+05,2,32.868,31.09,34,176
13,118,1,0,1762.5,2.1457e+05,2.1425e+05,2,32.868,31.124,35.063,180
13,118,1,0,1782.5,2.2552e+05,2.1425e+05,2,32.868,31.178,36.5,179
13,118,1,0,1802.5,2.3336e+05,2.1425e+05,2,32.868,31.185,36.533,175
13,118,1,0,1822.5,2.3234e+05,2.1425e+05,2,32.868,31.122,34.856,176
13,118,1,0,1842.5,2.2594e+05,2.1425e+05,2,32.868,31.095,34.059,174.22
13,118,1,0,1862.5,1.9676e+05,2.1425e+05,2,32.868,30.965,30.646,176.65
13,118,1,0,1882.5,2.337e+05,2.1425e+05,2,32.868,30.992,31.313,175
13,118,1,0,1902.5,1.7984e+05,2.0228e+05,1,32.868,31.036,32.438,173.56
13,118,1,0,1922.5,1.6075e+05,1.7048e+05,1,32.868,31.146,35.336,171.34
13,118,1,0,1942.5,1.3403e+05,1.4859e+05,2,32.868,31.083,33.724,173.72
13,118,1,0,1962.5,1.7149e+05,1.4653e+05,2,32.868,31.038,32.453,172.23
13,118,1,0,1982.5,1.3087e+05,1.4653e+05,2,32.868,31.019,32,174.45
13,118,1,0,2002.5,1.8067e+05,1.3456e+05,1,32.868,31.029,32.151,171.15
13,118,1,0,2022.5,1.2305e+05,1.1472e+05,2,32.868,30.983,30.882,170.12
13,118,1,0,2042.5,1.4644e+05,1.3456e+05,1,32.868,30.87,27.836,170.92
13,118,1,0,2062.5,1.7568e+05,1.4859e+05,2,32.868,30.911,28.959,171
13,118,1,0,2082.5,1.5107e+05,1.4653e+05,2,32.868,30.839,27.003,171.01
13,118,1,0,2102.5,1.1766e+05,1.4653e+05,2,32.868,30.766,25.133,173.96
13,118,1,0,2122.5,1.6362e+05,1.4653e+05,2,32.868,30.686,23.083,176.59
13,118,1,0,2142.5,2.1334e+05,1.8039e+05,2,32.868,30.684,23,176
13,118,1,0,2162.5,1.7159e+05,1.8039e+05,2,32.868,30.624,21.323,174.32
13,118,1,0,2182.5,2.2812e+05,2.1425e+05,2,32.868,30.679,22.806,174.19
13,118,1,0,2202.5,2.0672e+05,2.1425e+05,2,32.868,30.79,25.768,173.46
13,118,1,0,2222.5,2.1587e+05,2.1425e+05,2,32.868,30.709,23.542,172.54
13,118,1,0,2242.5,2.038e+05,2.0228e+05,1,32.868,30.749,24.686,174.34
13,118,1,0,2262.5,1.8215e+05,1.8245e+05,2,32.868,30.842,27.229,174.39
13,118,1,0,2282.5,1.7117e+05,1.8039e+05,2,32.868,30.95,30.117,173.44
13,118,1,0,2302.5,1.722e+05,1.8039e+05,2,32.868,30.911,29,172
13,118,1,0,2322.5,1.7662e+05,1.6842e+05,1,32.868,30.987,30.991,170.5
13,118,1,0,2342.5,1.2569e+05,1.3662e+05,1,32.868,31.081,33.544,170.46
13,118,1,0,2362.5,1.0487e+05,1.0275e+05,1,32.868,31.107,34.261,171
13,118,1,0,2382.5,96249,1.0275e+05,1,32.868,31.14,35.17,171.61
13,118,1,0,2402.5,88907,80863,2,32.868,31.218,37.355,173.29
13,118,1,0,2422.5,82994,78808,2,32.868,31.242,38,173
13,118,1,0,2442.5,98391,78808,2,32.868,31.291,39.334,173.67
13,118,1,0,2462.5,89560,1.007e+05,1,32.868,31.306,39.721,173.28
13,118,1,0,2482.5,97564,1.0275e+05,1,32.868,31.383,42,178
13,118,1,0,2502.5,90885,1.0275e+05,1,32.868,31.394,42.406,180.59
13,118,1,0,2522.5,91463,1.0275e+05,1,32.868,31.425,43.169,179
13,118,1,0,2542.5,46273,68892,1,32.868,31.492,45,179
13,118,1,0,2562.5,44936,35031,1,32.868,31.495,45.073,178.98
13,118,1,0,2582.5,0,1169.4,1,32.868,31.554,46.646,178.59
13,118,1,0,2602.5,0,1169.4,1,32.868,31.612,48.218,178.2
13,118,1,0,2622.5,0,1169.4,1,32.868,31.671,49.791,177.8
13,118,1,0,2642.5,0,13140,2,32.868,31.73,51.364,177.41
13,118,1,0,2662.5,44957,44946,2,32.868,31.788,52.937,177.02
13,118,1,0,2682.5,95811,66837,1,32.868,31.792,53.121,179.12
13,118,1,0,2702.5,75553,68892,1,32.868,31.819,53.919,180.84
13,118,1,0,2722.5,1.0044e+05,68892,1,32.868,31.832,54.203,179.59
13,118,1,0,2742.5,72305,68892,1,32.868,31.92,56.527,177.47
13,118,1,0,2762.5,69672,68892,1,32.868,31.872,55.278,179.28
13,118,1,0,2782.5,43767,35031,1,32.868,31.923,56.689,179.84
13,118,1,0,2802.5,13820,1169.4,1,32.868,31.88,55.567,181.08
13,118,1,0,2822.5,0,1169.4,1,32.868,31.943,57.285,181.33
13,118,1,0,2842.5,0,1169.4,1,32.868,32.006,59.002,181.57
13,118,1,0,2862.5,0,13140,2,32.868,32.069,60.72,181.82
13,118,1,0,2882.5,44878,44946,2,32.868,32.144,62.751,181.75
13,118,1,0,2902.5,57541,66837,1,32.868,32.234,65.154,180.85
13,118,1,0,2922.5,53889,68892,1,32.868,32.259,65.808,180.19
13,118,1,0,2942.5,80807,68892,1,32.868,32.302,67,181.22
13,118,1,0,2962.5,71425,68892,1,32.868,32.464,71.284,178.64
13,118,1,0,2982.5,50717,68892,1,32.868,32.431,70.349,177.67
13,118,1,0,3002.5,42015,35031,1,32.868,32.5,72.128,175.58
13,126,1,0,554.99,0,12036,2,32.868,33.631,102,156
13,126,1,0,574.99,36698,44017,2,32.868,33.631,102,156
13,126,1,0,594.99,73396,78065,2,32.868,33.631,102,156
13,126,1,0,614.99,1.1643e+05,1.1211e+05,2,32.868,33.52,99,156.03
13,126,1,0,634.99,1.715e+05,1.4616e+05,2,32.868,33.483,98,156
13,126,1,0,654.99,1.4851e+05,1.6824e+05,1,32.868,33.55,99.78,155.11
13,126,1,0,674.99,1.2394e+05,1.7048e+05,1,32.868,33.598,101,153.29
13,126,1,0,694.99,1.41e+05,1.4859e+05,2,32.868,33.566,100.17,154
13,126,1,0,714.99,1.4438e+05,1.3456e+05,1,32.868,33.524,99,153
13,126,1,0,734.99,1.1794e+05,1.1472e+05,2,32.868,33.516,98.743,152.26
13,126,1,0,754.99,86983,1.007e+05,1,32.868,33.462,97.309,152.69
13,126,1,0,774.99,63741,68892,1,32.868,33.432,96.588,155.06
13,126,1,0,794.99,41039,68892,1,32.868,33.411,96.097,157.52
13,126,1,0,814.99,52469,80863,2,32.868,33.389,95.477,156.43
13,126,1,0,834.99,68405,78808,2,32.868,33.333,93.944,156.58
13,126,1,0,854.99,1.2482e+05,1.1267e+05,2,32.868,33.298,93,156.01
13,126,1,0,874.99,1.2738e+05,1.1267e+05,2,32.868,33.249,91.631,155
13,126,1,0,894.99,1.6482e+05,1.4653e+05,2,32.868,33.233,91.179,155
13,126,1,0,914.99,1.3667e+05,1.6842e+05,1,32.868,33.17,89.63,158.74
13,126,1,0,934.99,1.393e+05,1.7048e+05,1,32.868,33.135,88.667,158.67
13,126,1,0,954.99,1.615e+05,1.4859e+05,2,32.868,33.11,88,158.7
13,126,1,0,974.99,1.7255e+05,1.4653e+05,2,32.868,33.133,88.589,158
13,126,1,0,994.99,1.594e+05,1.4653e+05,2,32.868,33.147,88.967,157.97
13,126,1,0,1015,1.5716e+05,1.4653e+05,2,32.868,33.039,86.018,157
13,126,1,0,1035,1.4074e+05,1.4653e+05,2,32.868,33.094,87.477,156.05
13,126,1,0,1055,1.6282e+05,1.8039e+05,2,32.868,33.081,87.085,155
13,126,1,0,1075,2.3821e+05,2.1425e+05,2,32.868,33.114,88,156.12
13,126,1,0,1095,2.057e+05,2.1425e+05,2,32.868,33.145,88.846,155.85
13,126,1,0,1115,2.2435e+05,2.1425e+05,2,32.868,33.031,85.772,156
13,126,1,0,1135,1.9858e+05,2.1425e+05,2,32.868,33.075,87,157
13,126,1,0,1155,2.113e+05,2.1425e+05,2,32.868,33.029,85.739,157
13,126,1,0,1175,1.9458e+05,2.1425e+05,2,32.868,32.985,84.589,158
13,126,1,0,1195,2.0802e+05,2.1425e+05,2,32.868,32.916,82.652,156.33
13,126,1,0,1215,2.6552e+05,2.1425e+05,2,32.868,32.883,81.64,152.72
13,126,1,0,1235,2.2405e+05,2.0228e+05,1,32.868,32.916,82.606,154.61
13,126,1,0,1255,1.7754e+05,1.8245e+05,2,32.868,32.947,83.431,154.86
13,126,1,0,1275,1.9687e+05,1.8039e+05,2,32.868,32.877,81.528,154.47
13,126,1,0,1295,2.01e+05,1.8039e+05,2,32.868,32.754,78.234,155.51
13,126,1,0,1315,1.9754e+05,1.8039e+05,2,32.868,32.676,76.155,156
